ingredients,safe_ingredients,harmful_ingredients,general_health_assessment,toxicity_score,allergen_risk,regulatory_status
"Mango, Preservative: _Sulphur Dioxide_. May also contain peanuts, nuts and sesame. DIETARY ADVICE: Suitable for vegetarians. WARNING: Although every effort has been made to remove stones, some small stones or fragments may remain.",['Mango'],[],"The product contains a preservative sulfur dioxide which can be harmful in large amounts, but the amount used here is likely safe. It also mentions that it may contain peanuts and sesame seeds so people with allergies should exercise caution.",Unknown,Unknown,Unknown
"Cashews, chia seeds, raisins, organic agave, cacao, salt.","['cashews', 'chia seeds']",[],"The product appears to be safe for consumption as all the listed ingredients are healthy and nutritious. Cashew nuts provide a good source of protein, fiber, magnesium, copper, zinc, phosphorus, selenium, calcium, potassium, sodium, iron, vitamin K, B6, folate, manganese, oleic acid and antioxidants. Chia seeds are rich in omega-3 fatty acids, fiber, protein, minerals like phosphorus, magnesium, calcium, potassium, sodium, iron, zinc, copper, vitamin B12, folate, selenium and antioxidants. Raisins are a good source of dietary fibre, resistant starch, polyphenols (antioxidants), minerals like potassium, phosphorus, magnesium, calcium, manganese, copper, iron and vitamin B6.",Unknown,Unknown,Unknown
"eau, pulpe d'abricot 46%, sucre, acidifiant : acide citrique, antioxydant : acide ascorbique.","['eau', 'acidifrant: acide malic']",[],"The product appears to be safe for consumption, as all ingredients are commonly used in food production and have known health benefits. However, it is important to note that excessive intake of sugar can lead to weight gain and other negative health effects.",Unknown,Unknown,Unknown
"Premium white chocolate (sugar, cocoa butter, whole milk powder, soy lecithin [emulsifier] and vanilla), almonds, pistachio nuts, dried goji berries, organic brown crisp rice (organic brown rice flour), cardamom.","['Premium white chocolate', 'almonds', 'dried goji berries']",[],"Overall, this product appears to be safe for consumption. However, individuals with allergies or intolerances should exercise caution when consuming the almonds and pistachio nuts.",Unknown,Unknown,Unknown
"Purée et pulpe de pêches 60%, purée de pommes 39,9%, antioxydant: acide ascorbique.","['Purée et pulpe de pêches', 'purée de pommes']",[],The ingredients in this product appear to be safe for consumption. The acide ascorbique (vitamin C) is a common antioxidant that can have health benefits when consumed in moderation.,Unknown,Unknown,Unknown
"Peut contenir des traces d'arachides, fruits à coques, graines de sésame, soja, lait et gluten.",[],"[""Peut contenir des traces d'arachide""]",This product may contain potentially harmful ingredient such as peanuts. It is important to check the label for any allergens before consuming this food.,Unknown,Unknown,Unknown
"Olio di semi di girasole, uova e tuorlo di uova fresche pastorizzate 11%, aceto di vino, sale, zucchero, succo di limone, aromi naturali,","['Olio di semi di girasole', 'uovo e tuorlo di uova fresche pastorizzate 11%']",[],"Overall, this product appears to be safe for consumption. However, it is important to note that consuming large amounts of saturated fats (found in the egg yolks) can increase cholesterol levels and lead to heart disease if consumed excessively.",Unknown,Unknown,Unknown
"Zout, aardappelzetmeel, suiker aroma's, kippenextract 3,8%, kippenvet 3,6%, kruiden en specerijen (uien, selderij, kurkuma, knoflook, koriander, witte peper, laurier), gehydroliseerde plantaardige eiwitten (tarwegluten, zout), antioxidant (rozemarijnextract).","['Zout', 'Aardappelzetmeal']",[],"Overall, the ingredients in this product seem to be safe for consumption. However, it's important to note that kippenextract and gehydroliseerde plantaardige eiwitten (tarwegluten) may cause allergic reactions or intolerance issues in some people.",Unknown,Unknown,Unknown
Pour assaisonnement. Contient : Noix Contains Peut contenir des traces d'autres fruits a coque et de sésame,[],"['Noix', 'Peut']","This product contains potentially harmful ingredients such as nuts and traces of other fruits with shells. It is important to be cautious when consuming this product, especially if you have any allergies or sensitivities.",Unknown,Unknown,Unknown
"_Lait_ pasteurisé, sel, ferments.","['pasteurized milk', 'salt']",[],"The ingredients appear to be safe for consumption, with pasteurized milk being a common and widely consumed dairy product. Salt is also commonly used as a seasoning in food without causing any significant health concerns.",Unknown,Unknown,Unknown
Das Produkt kann Spuren von Laktose enthalten.,[],['Laktose'],This product may not be safe for individuals who are lactose intolerant or have a dairy allergy.,Unknown,Unknown,Unknown
"Pretzels balls (enriched wheat flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], vegetable oil [may contain one or more of the following: corn, canola, cottonseed, soybean], salt, corn syrup, sodium bicarbonate, yeast), confectionery coatings (sugar, partially hydrogenated and hydrogenated palm kernel oil, nonfat milk powder, whole milk solids, reduced mineral whey powder, cocoa [may be processed with alkali], salt, soy lecithin [emulsifier], monoglycerides, artificial colors [titanium dioxide, partially hydrogenated cottonseed and soybean oil, fd&c blue #1 lake, fd&c yellow #5 lake, fd&c yellow #6 lake, fd&c red #40 lake, sorbitan monostearate], vanillin).","['enriched wheat flour', 'vegetable oil']",[],"Overall, the ingredients in these pretzels appear to be safe for consumption. However, individuals with allergies or intolerances should still exercise caution when consuming them.",Unknown,Unknown,Unknown
CAFE MOULU EN DOSETTES SOUPLES,[],['CAFE'],"<p>The ingredient <strong>'CAFE'</strong></br><em>(caffeine)</em>, is potentially harmful and should be avoided by individuals with sensitivity to caffeine or certain medical conditions.</a>",Unknown,Unknown,Unknown
"lentilles vertesk 45 Ingrédients saucisses de Toulousek 25% (maigr grasx de porc, poivre*t sel, bo naturel), eau, carottesA, fond de vola sel, concentré de tomate* , thym k 01vrex Origine des viandes UE Preparées sans additif, les lentillef bruniss t en surface sans alteraùon 100% d ingredients origine agricole ont é obtenus selon les tegies de produ Ion biologique. Peut contenjr des tra . s de gluter fruits à coques, mollusque crustacé, soja, moutarde, oeufs, lait,","['lentilles vertes', 'eau']",[],"Overall, the product appears to be safe for consumption. The lentils are a good source of protein and fiber, while water is essential for hydration. However, it's worth noting that some people may have allergies or intolerances to certain ingredients in this list.",Unknown,Unknown,Unknown
Extra fine green beans.,['Extra Fine Green Beans'],[],The ingredients appear to be safe for consumption.,Unknown,Unknown,Unknown
"Penne pasta (semolina, niacin, ferrous sulfate (iron), thiamin mononitrate, riboflavin, folic acid), chicken (chicken breast (skinless boneless chicken breast), water, seasoning (salt, herbs and spices, dehydrated onion, dehydrated garlic)), caesar dressing (soybean oil, water, egg yolk, lemon juice concentrate, salt, white wine and distilled vinegars, spices (including mustard seed), parmesan cheese (part-skim milk, cheese culture, salt, enzymes), garlic, sodium benzoate and potassium sorbate added as preservatives, onions, extra virgin olive oil, xanthan gum, natural flavors, propylene glycol alginate, molasses, corn syrup, caramel color, sugar, tamarind, calcium disodium edta added to protect flavor, anchovies ), parmesan cheese (pasteurized part-skim milk, cheese cultures, salt, enzymes, and powdered cellulose (anti-caking agent)), red bell peppers, green onion, parsley, salt, black pepper.","['penne pasta', 'chicken']",[],"Overall the product appears to be safe for consumption as all of its ingredients are commonly used in food and have been approved by regulatory agencies. However, it is important to note that some people may still experience allergic reactions or intolerances to certain foods such as chicken.",Unknown,Unknown,Unknown
"cuisses de canard , graisse de canard, eau, sel, poivre.","['cuisses de canard', 'graisse de canard']",[],"Overall the product appears to be safe, as all of its main components are commonly used in food production. However it is important for individuals with allergies or intolerances to check if they have any adverse reactions before consuming this particular dish.",Unknown,Unknown,Unknown
"Organic granny smith apples, organic broccoli leaf, organic pear, organic lemon, organic ginger.","['Organic Granny Smith Apples', 'Organic Broccoli Leaf', 'Organic Pear']",[],All the given organic fruits and vegetables are safe to consume as they do not contain any harmful substances.,Unknown,Unknown,Unknown
"_LAIT_ frais fermier 34 %*, farine de _BLÉ_*, sucre*, _ŒUF_S*, eau, sel de Guérande. * Issus de l'Agriculture Biologique.","['LAIT frais fermier 34 %', 'farine de BLÉ ', 'sucre ', 'ŒUFS ', 'eau']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"100% натуральный кофе.  кофе натуральный растворимый порошкообразный, кофе натуральный жареный молотый.","['натурального', 'порошки']",[],"The product appears to be made of natural coffee, which is generally safe for consumption in moderate amounts. However, it's important to note that excessive caffeine intake can lead to adverse health effects such as insomnia and increased heart rate.",Unknown,Unknown,Unknown
"Zucker,Stärke,Aroma,E330,E331,Johannisbrotkernmehl,Joghurt,Karotte,Himbeere,Himbeersaft aus Konzentrat,Apfelbeere","['Stärke', 'Aroma']",[],Overall the product seems to be safe for consumption. However it's important to note that E330 and E331 are preservatives which may have some health concerns if consumed in large amounts.,Unknown,Unknown,Unknown
"0% ch iron omg potassium 30mg 0% the percent daily value (dv) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice. ingredients oatmilk (fatered water, oats), cane sugar, sunflower oil, natural flavors, sunflower lecthin, dipotassium phosphate, pea protein, bakine soda, sea salt, vitamin c (stabilizer) and gellan gum. hp hood llc lynnfield, ma 01940 this product is ultra-pasteurized to maintain the quality of the product longer unopened. for the best quality, enjoy within 14 days of opening keep refrigerated do not freeze best if used by date stamped on top processed and packaged at plant stamped on top chp hood llc all rights reserved non gmo టి ied 100 19075 6. 9096pl2","['fatered water', 'oats']",[],"Overall, this product appears to be safe for consumption. However, it is important to note that excessive intake of sugar and sodium can lead to health issues such as obesity and high blood pressure.",Unknown,Unknown,Unknown
Miel de garrigue.,['Miel de Garrague'],[],The ingredient appears to be safe for consumption.,Unknown,Unknown,Unknown
"Water garbanzo beans*, black beans*, green chili pepper*, onions*, red bell peppers*, brown rice*, carrots*, garbanzo bean flour*, konjac flour celery*, garlic*, tomatoes*, spices*, sea salt, leeks*, vinegar*, chipotle chili pepper*, chili powder* (chili peppers*, spices*, salt. garlic*) mushrooms*.","['Water', 'Garbanzo beans*', 'Black beans*', 'Green chili pepper*', 'Onions*', 'Red bell peppers*', 'Brown rice*', 'Carrots*']",[],"Overall, this product appears to be safe for consumption. The ingredients include a variety of vegetables and grains which are rich in nutrients like fiber, vitamins, minerals etc., while the spices add flavor without any harmful effects.",Unknown,Unknown,Unknown
"царевично брашно 68%, растително масло (палмово), подправка [барбекю овкусител, вкус на опушено, захар, сол, малтодекстрин (от картофи), овкусител: мононатриев глутамат, Антислепващ агент: силициев диоксид, регулатор на киселинността: лимонена киселина, оцветител: екстракт от червен пипер], вода. Може да съдържа следи от: мляко (лактоза), целина, соя и продукти от тях.","['царевично брашno', 'растителното масло']",[],"Overall, the product appears to be safe for consumption. However, individuals with lactose intolerance or allergies should exercise caution when consuming this product as it may contain traces of milk and soy.",Unknown,Unknown,Unknown
"black beans, water, firming agent (calcium chloride)","['black beans', 'water']",[],"The ingredients appear to be safe for consumption. Black beans are a good source of protein and fiber, while water is essential for hydration. The firming agent (calcium chloride) may cause some digestive discomfort in sensitive individuals but does not pose any significant health risks.",Unknown,Unknown,Unknown
"Pâte à beignet (70 %) : Farine de _blé_, eau, _œufs_, préparation pour beignet (émulsifiants (E471, E472e), sel, farine de _blé_, poudre à lever (E450, E500), _gluten de blé_, agent de traitement de la farine (E300), enzymes (hémicellulase, alpha amylase)), sucre, margarine (huiles et graisses végétales raffinées, beurre concentré, eau, émulsifiants : lecithines de _soja_ (E322), mono - et diglycérides d'acides gras (E471), sel, sucre, acidifiant acide citrique (E330), arômes, colorant : Béta carotène levure. Huile de tournesol, anti-moussant (E900). Garniture (30 %) : Sucre, huiles végétales (colza), noisettes 10 %, cacao maigre en poudre 4,5 %, _lait_ écrémé en poudre, _lactosérum_ en poudre, _lactose_, émulsifiant lécithine de tournesol, arômes.","['Farine de blρ', '\nEau', '\neggs (eggs)', '\npreparation pour beignet (\nmulti-functional emulsifiers E472e, salt,\nfour blend 50% wheat flour puffed rice powder gluten of wheat \nan agent for treating the flour additives enzymes hemicellulase alpha amylase)', '\nsugar', '\nbutter (refined vegetable oils butter concentrate water emulsifiers lecithin soybean oil mono- and diglycerides citric acid flavoring colorant beta carotene yeast. sunflower seed oil anti foaming agent.', 'sugars, \nhydrogenated fats (soya), nuts 10%, cocoa powder 4⚕% milk in a dry form', '\nlactose enriched creamed lactosurum dried lactic acid citrate flavoring aromas.']",[],"Overall, the ingredients used seem to be safe for consumption. However, it is important to note that some of these may contain allergens such as wheat and nuts which could cause adverse reactions in certain individuals.",Unknown,Unknown,Unknown
"O SPAR free from Backmischung Backmischung für Brot, Kuchen und Gebäck SPARE : Maisstärke, Reismehl, Kartoffelstärke, 9% Samen (Leinsamen, Sonnenblumenkerne, Sesam,. durtsti hranive pfanzliche Fasern (Flohsamenschalen, Erbsen) Dextrose, Reissauerteig (Wasser, fermentierten Heis), Verdickungsmittel: Hydroxypropyimethy Celulose, Erbsenprotein, Salz unjodiert, Back - eonittel: Glucono-delta-Lacton. Eine abwechs ungsreiche, ausgewogene Ernährung, Bewegung ein gesunder Lebensstil sind wichtig für die Energie/e Fett/ davon qesàt SUren/od Qesundheit. Vor und nach dem Öfnen trocken Und vor Wärme und Licht geschützt lagern. Min destens haltbar bis: siehe Verpackungsoberselte.","['O SPAR free from Backmischung', 'Maisstärke', 'Reismehl', 'Kartoffelstärke']",[],"Overall, the product appears to be safe for consumption. However, it is important to note that excessive intake of any ingredient can lead to health issues.",Unknown,Unknown,Unknown
"Schweinefleisch, Speck, _Laktose_, Speisesalz, Säureregulator Natriumlactat, _Milchpulver_, Gewürze, Konservierungsstoffe (Natriumnitrit, Kaliumnitrat), Säuerungsmittel Milchsäure, Antioxidationsmittel Natriumisoascorbat, Farbstoff Echtes Karmin, Schweinedarm.","['Schweinefleisch', '_Laktose', 'Speisesalz']",[],"Overall the ingredients seem to be safe for consumption. However, people with lactose intolerance should avoid consuming products that contain Lactose.",Unknown,Unknown,Unknown
"Dough mixture: enriched semolina flour (semolina flour {niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid}), water, pasteurized eggs, beta carotene. filling: beef, water, breadcrumbs ([enriched bleached wheat flour {niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid}], dextrose, contains 2% or less of: yeast, partially hydrogenated oil [soybean and/or cottonseed], salt), yeast extract, textured soy protein concentrate (with added caramel color), salt, natural flavoring, caramel color, spices.","['enriched semolina flour', 'water']",[],"The dough mixture seems to be safe as it contains only two harmless ingredients: enriched semolina flour and water. However, the filling may contain harmful additives such as partially hydrogenated oil [soybean and/or cottonseed], which is high in trans fats that can increase cholesterol levels and risk of heart disease.",Unknown,Unknown,Unknown
"Water, Dehydrated Cheese (Corn Starch, Maltodextrin, Whey Protein Concentrate, Salt Dextrose, Cheddar Cheese [pasteurized milk, cultures, salt, enzymes], Yeast Extract, Xanthan Gum, Gum Arabic), Sweet Green Penners (Bell Penners Water Citric Acid) lalaneno Penners, Coconut Oil, Cheese","['Water', 'Dehydrated Cheese', 'Corn Starch', 'Maltodextrin']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that cheese can cause allergic reactions in some people and may not be suitable for those with lactose intolerance or dairy sensitivity.",Unknown,Unknown,Unknown
"Flour (_wheat_ flour, calcium, iron, niacin, thiamin), sugar, vegetable oil (palm), partially inverted sugar syrup, molasses, raising agents (sodium bicarbonate, disodium diphosphate), ground ginger, salt, natural ginger flavouring.  For allergens, including cereals containing gluten, see ingredients in bold, may also contain nuts, milk, soya.","['Flour', '_wheat_flour', 'calcium', 'iron', 'niacin', 'thiamin']",[],"The ingredients appear to be generally safe for consumption. However, individuals with gluten sensitivity should exercise caution as wheat flour is a common allergen.",Unknown,Unknown,Unknown
"NERO DI SEPPIA, ACQUA, SALE ADDENSANTE: E415. CONTIENE MOLLUSCHI E CROSTACEL",[],"['NERO DI SEPPIA', 'SALE ADDENSANTE: E415']","The product contains Nero di Sepia, which is a type of squid ink. While it may be safe to consume in small amounts as part of an overall healthy diet, there are concerns about its potential for allergic reactions and other adverse effects when consumed in large quantities or by individuals with certain health conditions such as asthma. Additionally, the preservative SALE ADDENSANTE: E415 may be harmful to some people due to a known allergy.",Unknown,Unknown,Unknown
Dattes Deglet Nour issus de l'agriculture biologique.,['Dattes Deglet'],[],"The product appears to be made from organic dates, which are generally safe for consumption. However, it's important to note that some people may have allergic reactions or intolerances to certain ingredients in this recipe.",Unknown,Unknown,Unknown
Coriander (Cilantro),['Cor'],[],"Overall, coriander is generally considered safe for consumption. It may cause some mild side effects in sensitive individuals such as digestive issues or allergic reactions.",Unknown,Unknown,Unknown
"wheat flour acf oorentes butter (milk) (26%), chocolaie (227, ugar, cocoa, cocoa butter, emulsifier (soya lecithin)), water, sugar, yeast, wheat gluten, pasteurised free range egg, salt, flour treatment agent (ascorbic acid) typical values as sold energy k energy kcal fat","['wheat flour', 'acf oorentes butter (milk)', 'chocolaie']",[],"Overall, the product appears to be safe for consumption. However, individuals with wheat allergies or celiac disease should exercise caution when consuming this product as it contains gluten.",Unknown,Unknown,Unknown
"Dressing Sylter Art 32% (Wasser, Rapsöl, Zwiebeln, Zucker, Weißweinessig, Branntweinessig, Stärke, modifizierte Stärke, _Eigelb_, Speisesalz, _Senfsaaten_, Kräuter, Gewürze, Säuerungsmittel Citronensäure, Säureregulator Natriumacetat, Verdickungsmittel (Guarkernmehl, Xanthan)), gegarte Nudeln 24 % (Wasser, _Hartweizengrieß_, Rapsöl), Salatmischung 22 % (Feldsalat, Frisée, Radicchio), Gouda 11 % (pasteurisierte _Kuhmilch_, Stärke, Speisesalz, Starterkulturen, mikrobieller Labaustauschstoff), Croutons 6 % (_Weizenmehl_, Sonnenblumenöl, Speisesalz, Hefe), _Walnüsse_ 5 %.","['Wasser', '_Hartweizengrieß']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that some individuals may have allergies or intolerances to certain components such as soy (rapsesedol) and gluten (wheat). Additionally, excessive salt can lead to high blood pressure if consumed in excess.",Unknown,Unknown,Unknown
"AGUA CARBONATADA, COLOR CARAMELO, ACIDO FOSFORICO COMO ACIDULANTE, ASPARTAME Y Información Nutricional ACESULFAME K COMO EDULCORANTES, SABORIZANTES (INCLUYENDO CAFEINA), BENZOATO DE SODIO COMO Tamaño de orión PRESERVANTE Y CITRATO DE SODIO COMO REGULADOR DE ACIDEZ. FENILCETONURICOS: CONTIENE FENILALANINA.","['AGUA', 'COLOR']","['ACIDO FOSFORICO COMO ACIDULANTE', 'ASPARTAME Y Información Nutricional ACESULFAME K COM EDULCORANTES, SABORIZANTES (INCLUYENDO CAFEINA)']","The product contains several potentially harmful ingredients. Aspartame and acido fosforico como acidulante are known to cause negative health effects in some people such as headaches, migraines, stomach discomforts, bloating gas, diarrhea or even cancerous tumors. The preservative benzoato de sodio can also be harmful if consumed excessively and may lead to hyperactivity, anxiety disorders, depression, seizures, skin rashes, asthma attacks, allergic reactions, hives, swelling of the lips, tongue, throat, or face.",Unknown,Unknown,Unknown
"Riz rond complet, sarrasin (20%), tamari&quot; (soja jaune,eau, sel marin, sake distillé (shochu: alcool de riz), ferment : Aspergillus Oryzae (koji) )produits issus de l'Agriculture Biologique. Traces possibles de céréales contenant du gluten, soja, fruits à coques, sésame Itilisation",[],[],Error: Expecting value: line 1 column 1 (char 0),Unknown,Unknown,Unknown
"Minced alaska pollock, enriched wheat flour (flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), water, vegetable oil (canola, cottonseed, and/or soybean), enriched bleached wheat flour (flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), wheat flour, yellow corn flour, contains 2% or less of: salt, caramel color, corn starch, natural flavors, leavening (sodium aluminum phosphate, sodium bicarbonate), dextrose, onion powder, sugar, modified cellulose, yeast, paprika extract (color), annatto extract (color), and turmeric extract (color).","['Minced alaska pollock', 'enriched wheat flour (flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid)', 'water']",[],"Overall the ingredients appear to be safe for consumption. However it is important to note that some individuals may have allergies or intolerances to certain components such as wheat flour, corn starch and modified cellulose.",Unknown,Unknown,Unknown
Turmeric Cardamom Roasted Cloves Coriander Cumin Chillies Black Pepper Mace Mustard Salt.,"['Turmeric', 'Cardamom']",[],"Overall, these spices are generally safe to consume in small amounts as part of a balanced diet. However, excessive consumption may cause digestive issues or allergies.",Unknown,Unknown,Unknown
"Durum flour (durum flour, niacin, ferrous sulfate [iron], thiamin mononitrate, riboflavin, folic acid), ricotta cheese (pasteurized whey, whey protein concentrate, salt, vinegar), water, pasteurized whole milk, american cheese (cultured milk, water, cream, skim milk, sodium phosphates, casein, salt, vegetable color [annatto and paprika extract], ezymes, powdered cellulose [to prevent caking], potassium sorbate and natamycin [preservatives]), pasteurized eggs, cheddar powder (cheddar cheese [cultured pasteurized milk, salt, enzymes], nonfat milk, maltodextrin, butter (cream salt), disodium phosphate, yeast extract, natural flavor, extractives of annatto), canola oil, modified corn starch, salt, annatto.","['Durum flour', 'Ricotta cheese', 'Water', 'Pasteurized whole milk']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that some individuals may have allergies or intolerances to certain foods such as dairy products (American cheese and cheddar powder) or gluten-containing grains like durum flour.",Unknown,Unknown,Unknown
"Huile de tournesol, jaune d’œuf, moutarde de Dijon (graines de moutarde, vinaigre d'alcool, eau, sel), poivron rouge, double concentré de tomate, vinaigre de vin blanc d’œuf","['Huile de tournesol', 'jaune d’├│uf']",[],"The ingredients appear to be safe for consumption. However, it is important to note that some individuals may have allergies or sensitivities to certain components of these products.",Unknown,Unknown,Unknown
"Ingrédients Romarin¹ (50%), citronnelle¹ (17%), cannelle¹, gingembre¹ (13%), arôme naturel de citronnelle¹, ginseng¹. ¹Ingrédients issus de l'agriculture biologique.","['Romarin', 'citronnelle', 'cannelle']",[],"Overall, these are safe and natural herbs that have been used for medicinal purposes. Romaine is a popular ingredient in cooking due to its aromatic flavor while citronnelle has an intense lemony scent which can be useful as well.",Unknown,Unknown,Unknown
"viande de porc, sel, épices, arômes naturels, dextrose, fructose, antioxydants: ascorbate de sodium: conservateurs: nitrite de sodium.","['viande de porc', 'sel']",[],"The product contains pork meat, salt and natural flavors which are generally safe to consume. However, the presence of nitrite sodium as a preservative could potentially be harmful if consumed in excess.",Unknown,Unknown,Unknown
Organic wholegrain rice.,['Organic wholegrain rice'],[],The ingredient is safe and healthy to consume.,Unknown,Unknown,Unknown
"Carne de cerdo, tocino, agua, sal, azúcar, especias, ajo, Regulador de la acidez: lactato de sodio, Estabilizantes (polifosfato de sodio, E452ii), Antioxidantes (E316, ácido ascórbico), Acidulante: ácido cítrico, Conservadores: Nitrato de sodio y Nitrito de sodio.","['Carne de cerdo', 'Tocino', 'Agua']",[],"Overall, the product appears to be safe for consumption. However, it is important to note that sodium nitrate and sodium nitrite are used as preservatives which can potentially lead to harmful health effects if consumed in large amounts.",Unknown,Unknown,Unknown
Jus de Ra:sin concentrè bio 31%.,"['Juice', 'Raspberry']",[],"The product appears to be made from natural ingredients and is likely safe for consumption. However, individuals with allergies or intolerances should always check the ingredient list before consuming any food.",Unknown,Unknown,Unknown
"Açúcar, maltodextrina, suco de morango desidratado, vitamina C, acidulante ácido cítrico, regulador de acidez citrato de sódio, espessantes: goma guar e goma xantana, antiumectante fosfato tricálcico, edulcorantes artificiais: aspartame (24mg/100ml), ciclamato de sódio (16mg/100ml), acesulfame de potássio (2,8mg/100ml) e sacarina sódica (1,3mg/100ml), corantes: dióxido de titânio, caramelo IV e vermelho 40, aromatizante e espumante extrato de quilaia. Pode conter leite e glúten. ALÉRGICOS: PODE CONTER LEITE NÃO CONTÉM GLÚTEN. FENILCETONURICOS: CONTÉM FENILALANINA.","['maltodextrina', 'suco de morango desidratado']",[],"The product contains some safe and potentially harmful ingredients. The potential harm comes from the presence of fenilalanine, which can be dangerous for people with phenylketonuria (PKU). Additionally, it may contain dairy products or gluten that could cause allergic reactions in sensitive individuals.",Unknown,Unknown,Unknown
"Viande de porc*, foie de porc 24%, gorge de porc*, échalotes, bouillon de volaille (eau, carcasses de volaille, oignon, sel, poivre), ceufs, couenne de porc*, sancerre (1,5%), farine de blé, sel, ail, poivre. *Origine : France.","['Viande de porc', 'foie de porc 24%', 'gorge de porc*', 'echalotes', 'bouillon de volaille (eau, carcasses de volaille, oignon, sel, poivre)', 'ceufs']",[],"Overall, the ingredients appear to be safe for consumption. However, it's worth noting that foie gras (foie de porc) is a controversial ingredient due to its production process and potential health risks associated with high levels of saturated fat intake.",Unknown,Unknown,Unknown
"Huile de colza, eau, sucre, vinaigre, oignons (3,9 %), jaunes d'_œufs_ (3,2 %) (jaunes d'_œufs_, sel, sirop de glucose), oignons rôtis (2,9 %) (oignons, huile de palme, farine de blé, sel), purée de tomates (5 %), extraits de jus de citron, sel, extraits naturels, paprika, colorant: B-carotène, antioxydant: E385.",[],[],Error: Expecting value: line 1 column 1 (char 0),Unknown,Unknown,Unknown
"eau, crème, fromage 10% prmesan (lait), amidon de mas mo sel jaune d'ceuf modifié par enzynmes roti, sucre, concentré de proteines lactoserum, saveurs naturelles lat gomme de xanthane, acide lactique 1% 14 % gomme arabique, phosphate de sou gluten free/sans gluten 0 % 916","['eau', 'crème']",[],"Overall, this product appears to be safe for consumption. However, it is important to note that the modified egg yolk enzyme may cause an allergic reaction in some individuals.",Unknown,Unknown,Unknown
"Corn starch, potato starch, potato flakes (dehydrated potatoes, mono and diglycerides, ascorbic acid, citric acid), tapioca starch, xanthan gum, whole dried eggs, filtered water and sea salt.","['corn starch', 'potato flakes (dehydrated potatoes)', 'tapioca starch']",[],"Overall, these ingredients are generally safe to consume. However, it's important for individuals with allergies or intolerances to certain components such as eggs and gluten (which may be present in some of the starch sources) to exercise caution.",Unknown,Unknown,Unknown
"potatoes, vegetable oil (soybean oil and/or canola oil), caramel colour, extractives of paprika, sodium phosphate.","['potatoes', 'vegetable oil']",[],"The product seems to be safe for consumption, but it is important to note that caramel color may contain potentially harmful substances such as diacetyl. It's also worth noting that sodium phosphate can cause digestive issues in some people.",Unknown,Unknown,Unknown
"gerehydrateerd plantaardig eiwit (40% soja, 40% tarwe) zonnebloemolie, vrije-uitloopei-eiwitpoeder, tarwevezel, aroma's, tarwezetmeel, natuurlijk aroma, verdikkingsmiddel (E407), dieetzout (kaliumchloride), dextrose, specerijen, maltodextrine, gistextract, ui, zout, ijzer, vitamine B12.","['gerehydrateerd plantaardig eiwit', 'zonnebloemolie']",[],"The product contains a high amount of soy protein, which can be harmful for people with allergies or intolerances. The use of natural flavorings and maltodextrine may also raise concerns about added sugars in the diet.",Unknown,Unknown,Unknown
"Steamed parboiled long grain rice (81%), carrot (5.7%), red pepper (5.7%), sunflower oil, spinach (rehydrated), onion powder, salt, coriander, spices, yeast extract, cumin seeds, garlic powder, acid (citric acid), curry powder.","['Steamed parboiled long grain rice', 'Carrot ', 'Red pepper']",[],"Overall, the product appears to be safe for consumption. However, it is important to note that excessive salt intake can lead to high blood pressure and other health issues.",Unknown,Unknown,Unknown
"Clementinensaft Direktsaft, Fruchtgehalt: 100%",['Clementinenachtsaft'],[],"The product appears to be safe for consumption as it contains only one ingredient, Clementinensaft Direktsaft which is a direct juice from clementines. It has 100% fruit content.",Unknown,Unknown,Unknown
"Légumes (55%) (Navets, carottes, courgettes, pois chiches, poivrons rouges et verts, garniture de céleri), eau, purée de tomates double concentrée, sel, amidon modifié de mais, arôme naturel (CELERI),colorant : extrait de paprika.","['Legumes', 'water']",[],"Overall, this product appears to be safe for consumption as it contains natural ingredients and is free of harmful additives. However, individuals with celery allergies should exercise caution when consuming the product due to the presence of celeri in its flavor.",Unknown,Unknown,Unknown
"crusca di grano tenero 70%, farina di mais, sale marino. Prodotto in uno stabilimento che utilizza cereal contenenti glutine, soia, frutta a guscio e sesamo. Da consumarsi preferibilmente entro il: vedere data sul fondo del pacchetto.","['crusca di grano tenero 70%', 'farina di mais']",[],"The product contains gluten, soy and sesame which may cause allergic reactions in some people. It is recommended to check the expiration date before consuming.",Unknown,Unknown,Unknown
